order_id,date,region,product,channel,quantity,unit_price,discount_pct,customer_id,revenue
ORD-000245,2022-02-05 04:00:00,East,Widget-A,Online,48.0,823.7,0.131,CUST-0876,34358.17
ORD-000246,2022-11-12 14:00:00,South,Widget-A,Retail,11.0,780.87,0.043,CUST-0455,8220.22
ORD-000247,2022-06-23 06:00:00,East,Widget-B,Direct,34.0,911.24,0.373,CUST-0221,19425.81
ORD-000248,2022-11-24 20:00:00,West,Gadget-Y,Partner,45.0,72.75,0.049,CUST-0111,3113.34
ORD-000249,2022-01-18 08:00:00,East,Widget-B,Retail,38.0,965.06,0.296,CUST-0555,25817.29
ORD-000250,2022-03-16 18:00:00,East,Widget-B,Partner,43.0,966.75,0.027,CUST-0891,40447.85
ORD-000251,2022-07-25 19:00:00,North,Gadget-X,Partner,47.0,677.66,0.211,CUST-0411,25129.67
ORD-000252,2022-03-20 10:00:00,West,Gadget-X,Retail,3.0,882.92,0.27,CUST-0726,1933.59
ORD-000253,2022-05-18 10:00:00,East,Widget-A,Direct,12.0,444.04,0.094,CUST-0532,4827.6
ORD-000254,2022-10-03 05:00:00,North,Widget-A,Partner,8.0,320.26,0.03,CUST-0806,2485.22
ORD-000255,2022-03-02 05:00:00,South,Bundle-2,Online,28.0,162.81,0.237,CUST-0779,3478.27
ORD-000256,2022-10-10 09:00:00,West,Service-Lite,Direct,20.0,41.25,0.241,CUST-0697,626.17
ORD-000257,2022-02-13 02:00:00,Central,Widget-A,Online,2.0,51.57,0.125,CUST-0355,90.25
ORD-000258,2022-03-14 23:00:00,East,Gadget-X,Online,28.0,694.64,0.15,CUST-0412,16532.43
ORD-000259,2022-09-02 20:00:00,Central,Gadget-Y,Retail,5.0,343.2,0.018,CUST-0477,1685.11
ORD-000260,2022-11-27 14:00:00,North,Bundle-2,Retail,20.0,63.51,0.118,CUST-0822,1120.32
ORD-000261,2022-03-13 01:00:00,South,Bundle-2,Direct,18.0,121.07,0.353,CUST-0608,1409.98
ORD-000262,2022-05-05 23:00:00,Central,Bundle-1,Partner,44.0,668.62,0.069,CUST-0172,
ORD-000263,2023-01-21 11:00:00,North,Widget-A,Online,34.0,939.28,0.187,CUST-0271,25963.58
ORD-000264,2023-02-17 08:00:00,West,Gadget-Y,Retail,31.0,413.89,0.271,CUST-0312,9353.5
ORD-000265,2022-08-31 02:00:00,South,Gadget-Y,Direct,41.0,779.87,0.321,CUST-0606,21710.8
ORD-000266,2022-07-06 06:00:00,South,Service-Lite,Partner,9.0,973.84,0.032,CUST-0765,8484.09
ORD-000267,2022-05-25 12:00:00,East,Bundle-1,Partner,13.0,711.21,0.237,CUST-0149,7054.49
ORD-000268,2022-09-13 04:00:00,South,Gadget-X,Partner,37.0,725.77,0.251,CUST-0723,20113.26
ORD-000269,2022-09-04 05:00:00,Central,Service-Pro,Partner,37.0,619.73,0.079,CUST-0622,21118.54
ORD-000270,2022-05-03 19:00:00,Central,Gadget-X,Online,2.0,977.89,0.012,CUST-0207,1932.31
ORD-000271,2022-01-10 12:00:00,East,Widget-B,Partner,11.0,306.8,0.338,CUST-0144,2234.12
ORD-000272,2022-03-05 02:00:00,East,Gadget-X,Partner,12.0,785.15,0.176,CUST-0147,7763.56
ORD-000273,2023-02-04 09:00:00,North,Service-Lite,Online,1.0,420.92,0.024,CUST-0775,410.82
ORD-000274,2022-06-24 05:00:00,South,Gadget-Y,Partner,33.0,163.86,0.231,CUST-0236,4158.28
ORD-000275,2022-07-20 23:00:00,North,Service-Lite,Online,3.0,741.97,0.151,CUST-0194,1889.8
ORD-000276,2022-07-14 15:00:00,Central,Service-Lite,Online,42.0,831.1,0.032,CUST-0418,33789.2
ORD-000277,2022-11-23 03:00:00,South,Gadget-X,Direct,29.0,864.95,0.115,CUST-0646,22198.94
ORD-000278,2022-01-28 01:00:00,South,Bundle-2,Retail,38.0,922.65,0.131,CUST-0443,30467.75
ORD-000279,2022-02-04 11:00:00,Central,Widget-A,Retail,25.0,747.45,0.23,CUST-0581,14388.41
ORD-000280,2022-04-25 22:00:00,West,Bundle-2,Partner,48.0,532.33,0.161,CUST-0367,21437.99
ORD-000281,2022-07-22 18:00:00,West,Widget-A,Partner,14.0,939.3,0.043,CUST-0425,
ORD-000282,2022-10-07 15:00:00,North,Gadget-Y,Partner,28.0,217.46,0.254,CUST-0585,4542.3
ORD-000283,2022-07-24 11:00:00,East,Bundle-1,Direct,1.0,86.53,0.292,CUST-0645,61.26
ORD-000284,2022-07-03 19:00:00,East,Service-Lite,Partner,41.0,437.3,0.203,CUST-0737,14289.65
ORD-000285,2023-01-26 18:00:00,South,Gadget-X,Online,28.0,586.39,0.025,CUST-0846,16008.45
ORD-000286,2022-03-09 02:00:00,West,Bundle-2,Online,9.0,683.18,0.041,CUST-0329,5896.53
ORD-000287,2022-08-27 05:00:00,Central,Widget-B,Retail,41.0,817.26,0.378,CUST-0121,20841.76
ORD-000288,2022-08-14 22:00:00,South,Service-Lite,Retail,49.0,36.48,0.076,CUST-0093,1651.67
ORD-000289,2022-07-17 06:00:00,South,Service-Pro,Retail,4.0,804.02,0.123,CUST-0676,2820.5
ORD-000290,2022-12-03 11:00:00,South,Widget-B,Online,42.0,604.12,0.275,CUST-0431,18395.45
ORD-000291,2022-04-22 05:00:00,Central,Bundle-2,Online,37.0,953.41,0.317,CUST-0410,24093.62
ORD-000292,2023-02-02 09:00:00,North,Bundle-1,Online,18.0,354.41,0.364,CUST-0733,4057.29
ORD-000293,2022-05-19 03:00:00,Central,Widget-A,Direct,32.0,620.8,0.158,CUST-0674,16726.84
ORD-000294,2022-08-16 02:00:00,West,Widget-A,Retail,39.0,768.87,0.397,CUST-0914,18081.52
ORD-000295,2022-08-05 22:00:00,East,Widget-A,Direct,24.0,521.22,0.042,CUST-0875,11983.89
ORD-000296,2022-12-21 01:00:00,East,Gadget-Y,Retail,33.0,164.34,0.331,CUST-0749,3628.13
ORD-000297,2022-07-02 21:00:00,Central,Gadget-Y,Retail,3.0,59.29,0.109,CUST-0653,158.48
ORD-000298,2022-04-29 13:00:00,West,Service-Lite,Retail,46.0,120.28,0.375,CUST-0897,3458.05
ORD-000299,2022-01-10 00:00:00,South,Service-Lite,Direct,46.0,499.95,0.348,CUST-0160,14994.5
ORD-000300,2022-06-01 12:00:00,North,Widget-A,Partner,11.0,643.2,0.305,CUST-0955,4917.26
ORD-000301,2022-12-11 06:00:00,West,Gadget-Y,Online,24.0,574.81,0.241,CUST-0416,10470.74
ORD-000302,2022-01-05 03:00:00,North,Bundle-1,Retail,12.0,715.78,0.086,CUST-0249,7850.68
ORD-000303,2023-01-09 09:00:00,North,Bundle-2,Direct,20.0,48.59,0.185,CUST-0549,792.02
ORD-000304,2022-08-15 04:00:00,Central,Gadget-X,Online,14.0,144.97,0.014,CUST-0894,2001.17
ORD-000305,2022-02-28 10:00:00,East,Widget-A,Direct,43.0,763.52,0.284,CUST-0127,23507.25
ORD-000306,2022-05-06 21:00:00,West,Widget-B,Direct,35.0,783.36,0.046,CUST-0174,26156.39
ORD-000307,2022-08-19 20:00:00,South,Gadget-X,Online,42.0,705.26,0.103,CUST-0643,26569.97
ORD-000308,2022-05-12 12:00:00,North,Gadget-Y,Partner,39.0,747.97,0.098,CUST-0669,26312.09
ORD-000309,2022-02-15 05:00:00,North,Gadget-X,Partner,36.0,963.8,0.315,CUST-0713,23767.31
ORD-000310,2022-10-05 11:00:00,South,Widget-A,Direct,9.0,944.77,0.16,CUST-0898,7142.46
ORD-000311,2022-10-08 02:00:00,North,Gadget-X,Direct,41.0,648.03,0.214,CUST-0762,20883.41
ORD-000312,2022-02-19 12:00:00,East,Gadget-X,Online,39.0,326.13,0.083,CUST-0812,11663.39
ORD-000313,2022-04-28 04:00:00,South,Gadget-Y,Retail,7.0,23.96,0.134,CUST-0120,145.25
ORD-000314,2022-04-12 14:00:00,East,Widget-A,Direct,5.0,635.28,0.205,CUST-0357,2525.24
ORD-000315,2022-10-02 18:00:00,East,Bundle-1,Retail,38.0,436.98,0.078,CUST-0705,15310.03
ORD-000316,2022-11-01 06:00:00,South,Gadget-Y,Online,20.0,155.55,0.276,CUST-0820,2252.36
ORD-000317,2022-10-30 21:00:00,East,Gadget-X,Partner,17.0,223.1,0.18,CUST-0366,3110.01
ORD-000318,2023-01-27 03:00:00,North,Bundle-2,Online,20.0,937.15,0.393,CUST-0581,11377.0
ORD-000319,2022-11-17 06:00:00,South,Service-Lite,Online,43.0,75.55,0.099,CUST-0212,2927.03
ORD-000320,2022-05-14 14:00:00,Central,Widget-B,Direct,18.0,789.59,0.158,CUST-0865,11967.03
ORD-000321,2022-02-14 21:00:00,Central,Widget-B,Online,19.0,903.02,0.37,CUST-0524,10809.15
ORD-000322,2022-09-14 02:00:00,East,Widget-A,Direct,20.0,691.45,0.354,CUST-0096,8933.53
ORD-000323,2023-01-17 16:00:00,Central,Service-Pro,Online,3.0,70.72,0.194,CUST-0573,171.0
ORD-000324,2023-02-11 07:00:00,East,Gadget-X,Online,2.0,847.38,0.049,CUST-0265,1611.72
ORD-000325,2022-04-06 22:00:00,North,Gadget-Y,Partner,21.0,656.75,0.164,CUST-0457,11529.9
ORD-000326,2022-04-09 12:00:00,Central,Service-Pro,Online,1.0,284.25,0.235,CUST-0347,217.45
ORD-000327,2022-01-16 14:00:00,East,Service-Pro,Retail,38.0,633.35,0.102,CUST-0841,21612.44
ORD-000328,2022-02-28 20:00:00,West,Widget-A,Retail,21.0,145.17,0.076,CUST-0846,2816.88
ORD-000329,2022-08-20 04:00:00,West,Widget-A,Partner,25.0,710.56,0.213,CUST-0156,13980.27
ORD-000330,2022-08-16 20:00:00,South,Bundle-1,Retail,17.0,903.96,0.07,CUST-0324,14291.61
ORD-000331,2022-06-04 13:00:00,West,Bundle-2,Online,38.0,526.45,0.35,CUST-0407,13003.32
ORD-000332,2022-05-10 03:00:00,East,Bundle-1,Online,21.0,952.57,0.03,CUST-0854,19403.85
ORD-000333,2022-12-12 17:00:00,South,Bundle-2,Online,2.0,443.7,0.395,CUST-0267,536.88
ORD-000334,2022-07-11 16:00:00,South,Gadget-Y,Online,24.0,858.98,0.215,CUST-0701,16183.18
ORD-000335,2022-12-03 18:00:00,West,Bundle-1,Partner,9.0,775.9,0.393,CUST-0049,4238.74
ORD-000336,2023-02-06 08:00:00,South,Bundle-2,Retail,30.0,97.54,0.301,CUST-0959,2045.41
ORD-000337,2022-05-13 03:00:00,North,Bundle-2,Online,28.0,913.52,0.061,CUST-0339,24018.27
ORD-000338,2022-03-26 11:00:00,Central,Widget-B,Retail,24.0,911.31,0.091,CUST-0269,19881.14
ORD-000339,2023-02-02 00:00:00,South,Widget-B,Partner,19.0,357.89,0.043,CUST-0718,6507.51
ORD-000340,2022-09-22 12:00:00,West,Gadget-Y,Retail,30.0,795.49,0.292,CUST-0611,16896.21
ORD-000341,2022-05-02 05:00:00,West,Service-Pro,Retail,34.0,232.38,0.067,CUST-0523,7371.56
ORD-000342,2022-09-17 02:00:00,Central,Bundle-2,Partner,44.0,40.08,0.286,CUST-0930,1259.15
ORD-000343,2022-08-03 14:00:00,West,Gadget-X,Partner,48.0,215.85,0.344,CUST-0419,6796.68
ORD-000344,2023-01-13 07:00:00,West,Bundle-1,Partner,5.0,489.14,0.165,CUST-0540,2042.16
ORD-000345,2022-04-17 15:00:00,Central,Bundle-2,Retail,33.0,67.18,0.264,CUST-0475,1631.67
ORD-000346,2023-02-18 01:00:00,Central,Bundle-2,Retail,5.0,168.4,0.358,CUST-0173,540.56
ORD-000347,2023-01-26 00:00:00,North,Widget-B,Direct,21.0,950.92,0.301,CUST-0313,13958.55
ORD-000348,2022-03-17 07:00:00,West,Widget-B,Direct,37.0,498.89,0.052,CUST-0603,17499.07
ORD-000349,2022-03-10 14:00:00,North,Widget-B,Online,27.0,824.86,0.117,CUST-0123,19665.49
ORD-000350,2022-08-11 03:00:00,Central,Service-Lite,Direct,40.0,214.55,0.214,CUST-0731,6745.45
ORD-000351,2022-01-19 17:00:00,North,Service-Lite,Direct,45.0,97.63,0.106,CUST-0590,3927.65
ORD-000352,2022-05-05 11:00:00,South,Gadget-Y,Direct,48.0,782.73,0.202,CUST-0649,29981.69
ORD-000353,2022-07-01 06:00:00,North,Widget-A,Retail,33.0,355.34,0.381,CUST-0815,
ORD-000354,2023-02-08 21:00:00,West,Service-Pro,Partner,33.0,465.2,0.181,CUST-0484,12572.96
ORD-000355,2023-02-18 11:00:00,North,Service-Lite,Online,40.0,992.2,0.105,CUST-0789,35520.76
ORD-000356,2022-03-05 03:00:00,North,Gadget-Y,Online,12.0,323.36,0.059,CUST-0749,3651.38
ORD-000357,2023-01-07 12:00:00,East,Gadget-X,Partner,15.0,478.4,0.36,CUST-0234,4592.64
ORD-000358,2022-02-07 21:00:00,Central,Service-Pro,Online,17.0,638.45,0.092,CUST-0271,9855.11
ORD-000359,2022-11-08 22:00:00,East,Service-Lite,Online,37.0,98.17,0.077,CUST-0434,3352.6
ORD-000360,2022-12-19 08:00:00,East,Service-Pro,Retail,18.0,719.26,0.22,CUST-0096,10098.41
ORD-000361,2023-01-07 03:00:00,West,Bundle-1,Retail,7.0,457.2,0.185,CUST-0552,2608.33
ORD-000362,2022-04-04 02:00:00,East,Gadget-X,Online,40.0,183.25,0.154,CUST-0912,6201.18
ORD-000363,2023-01-08 06:00:00,South,Service-Pro,Direct,37.0,436.23,0.231,CUST-0802,12412.05
ORD-000364,2022-02-18 07:00:00,East,Bundle-1,Partner,30.0,466.05,0.228,CUST-0729,10793.72
ORD-000365,2022-08-05 04:00:00,North,Widget-B,Direct,44.0,644.32,0.027,CUST-0197,27584.63
ORD-000366,2022-07-15 15:00:00,South,Gadget-X,Direct,39.0,937.75,0.166,CUST-0801,30501.26
ORD-000367,2022-05-12 15:00:00,West,Widget-A,Partner,45.0,767.4,0.288,CUST-0133,24587.5
ORD-000368,2022-01-10 05:00:00,South,Gadget-X,Retail,13.0,388.62,0.153,CUST-0412,4279.09
ORD-000369,2022-11-18 16:00:00,North,Widget-A,Direct,6.0,969.94,0.399,CUST-0931,3497.6
ORD-000370,2022-05-20 19:00:00,North,Service-Lite,Partner,17.0,792.91,0.094,CUST-0760,12212.4
ORD-000371,2022-10-03 16:00:00,Central,Widget-A,Retail,41.0,37.66,0.199,CUST-0146,1236.79
ORD-000372,2022-06-20 22:00:00,South,Service-Lite,Retail,46.0,125.41,0.27,CUST-0522,4211.27
ORD-000373,2022-06-05 16:00:00,North,Service-Pro,Online,6.0,225.82,0.219,CUST-0989,1058.19
ORD-000374,2023-01-05 06:00:00,West,Bundle-2,Direct,42.0,92.66,0.016,CUST-0447,3829.45
ORD-000375,2022-02-09 08:00:00,East,Gadget-X,Direct,24.0,490.56,0.205,CUST-0599,9359.88
ORD-000376,2022-11-03 22:00:00,East,Gadget-X,Partner,41.0,347.3,0.387,CUST-0383,8728.69
ORD-000377,2022-11-08 03:00:00,Central,Widget-B,Online,34.0,973.19,0.163,CUST-0499,27695.04
ORD-000378,2022-06-08 07:00:00,South,Service-Pro,Direct,3.0,478.0,0.046,CUST-0519,1368.04
ORD-000379,2022-04-20 08:00:00,East,Widget-B,Online,24.0,220.02,0.009,CUST-0189,5232.96
ORD-000380,2022-01-03 05:00:00,West,Widget-A,Online,5.0,971.01,0.165,CUST-0942,4053.97
ORD-000381,2023-01-26 08:00:00,West,Bundle-2,Online,17.0,518.73,0.074,CUST-0860,8165.85
ORD-000382,2023-01-30 21:00:00,,Service-Lite,Retail,38.0,82.32,0.334,CUST-0101,2083.35
ORD-000383,2022-04-11 09:00:00,West,Widget-A,Retail,34.0,90.06,0.381,CUST-0172,1895.4
ORD-000384,2022-01-14 07:00:00,West,Service-Pro,Direct,35.0,678.53,0.376,CUST-0645,14819.1
ORD-000385,2022-02-21 03:00:00,North,Gadget-X,Retail,33.0,499.84,0.15,CUST-0401,14020.51
ORD-000386,2022-01-29 04:00:00,North,Widget-B,Direct,1.0,627.98,0.182,CUST-0679,513.69
ORD-000387,2022-12-13 07:00:00,West,Gadget-Y,Retail,29.0,851.15,0.126,CUST-0048,21573.25
ORD-000388,2023-01-07 15:00:00,North,Bundle-1,Partner,24.0,684.56,0.052,CUST-0751,15575.11
ORD-000389,2022-03-05 20:00:00,Central,Widget-A,Partner,26.0,863.16,0.224,CUST-0023,17415.12
ORD-000390,2022-11-08 03:00:00,North,Gadget-X,Direct,11.0,745.25,0.074,CUST-0197,7591.12
ORD-000391,2022-03-16 16:00:00,Central,Bundle-2,Direct,35.0,677.65,0.024,CUST-0729,23148.52
ORD-000392,2022-06-03 00:00:00,West,Gadget-Y,Direct,30.0,143.34,0.34,CUST-0348,2838.13
ORD-000393,2022-09-07 17:00:00,East,Widget-A,Direct,20.0,487.99,0.319,CUST-0208,6646.42
ORD-000394,2022-10-27 23:00:00,South,Gadget-Y,Online,3.0,438.75,0.371,CUST-0883,827.92
ORD-000395,2022-12-31 09:00:00,South,Service-Lite,Online,4.0,545.28,0.131,CUST-0601,1895.39
ORD-000396,2022-01-19 15:00:00,West,Bundle-2,Retail,18.0,397.22,0.348,CUST-0288,4661.77
ORD-000397,2022-03-23 20:00:00,West,Service-Lite,Online,27.0,624.22,0.159,CUST-0723,14174.16
ORD-000398,2022-04-27 21:00:00,South,Widget-A,Retail,49.0,398.52,0.029,CUST-0134,18961.18
ORD-000399,2022-05-10 07:00:00,East,Bundle-1,Partner,36.0,562.03,0.183,CUST-0492,16530.43
ORD-000400,2023-02-20 20:00:00,Central,Bundle-1,Retail,24.0,400.92,0.222,CUST-0189,7485.98
ORD-000401,2022-11-20 22:00:00,South,Service-Lite,Online,15.0,902.74,0.173,CUST-0656,11198.49
ORD-000402,2022-05-14 12:00:00,West,Bundle-2,Direct,9.0,379.67,0.314,CUST-0272,2344.08
ORD-000403,2023-02-09 22:00:00,North,Bundle-1,Retail,7.0,733.61,0.141,CUST-0241,4411.2
ORD-000404,2022-07-28 01:00:00,Central,Widget-B,Direct,4.0,617.59,0.368,CUST-0256,1561.27
ORD-000405,2022-07-28 15:00:00,North,Gadget-Y,Partner,45.0,391.66,0.03,CUST-0818,17095.96
ORD-000406,2022-06-30 16:00:00,South,Service-Pro,Partner,1.0,809.54,0.288,CUST-0866,576.39
ORD-000407,2022-03-01 22:00:00,East,Gadget-Y,Direct,43.0,928.28,0.372,CUST-0207,25067.27
ORD-000408,2023-01-25 07:00:00,South,Service-Lite,Retail,29.0,762.87,0.221,CUST-0157,17234.0
ORD-000409,2022-01-06 19:00:00,North,Service-Lite,Online,31.0,949.09,0.351,CUST-0591,19094.74
ORD-000410,2022-03-14 14:00:00,West,Widget-A,Direct,47.0,441.93,0.277,CUST-0642,15017.22
ORD-000411,2022-04-06 16:00:00,North,Service-Pro,Partner,39.0,914.59,0.006,CUST-0836,35455.0
ORD-000412,2022-04-27 08:00:00,Central,Widget-A,Retail,8.0,877.45,0.268,CUST-0822,5138.35
ORD-000413,2022-02-24 22:00:00,North,Service-Pro,Partner,48.0,764.75,0.263,CUST-0793,27053.8
ORD-000414,2022-01-08 11:00:00,South,Gadget-Y,Retail,9.0,836.84,0.0,CUST-0044,7531.56
ORD-000415,2022-10-10 08:00:00,Central,Widget-B,Direct,28.0,732.82,0.164,CUST-0052,17153.85
ORD-000416,2023-02-08 21:00:00,North,Bundle-2,Partner,32.0,517.18,0.016,CUST-0187,16284.96
ORD-000417,2022-02-20 18:00:00,North,Gadget-X,Retail,12.0,556.88,0.117,CUST-0367,5900.7
ORD-000418,2022-05-04 13:00:00,West,Widget-A,Partner,31.0,423.5,0.395,CUST-0738,7942.74
ORD-000419,2022-07-30 23:00:00,North,Gadget-X,Direct,32.0,667.64,0.376,CUST-0852,
ORD-000420,2023-01-22 11:00:00,Central,Bundle-1,Retail,49.0,331.53,0.274,CUST-0719,11793.85
ORD-000421,2022-10-17 06:00:00,East,Widget-A,Direct,45.0,742.25,0.147,CUST-0851,28491.27
ORD-000422,2022-11-16 05:00:00,Central,Gadget-Y,Online,20.0,510.05,0.159,CUST-0373,8579.04
ORD-000423,2022-08-31 03:00:00,South,Gadget-Y,Online,34.0,359.65,0.015,CUST-0636,12044.68
ORD-000424,2022-06-23 18:00:00,North,Bundle-1,Direct,41.0,155.75,0.135,CUST-0136,5523.67
ORD-000425,2022-03-25 05:00:00,Central,Widget-A,Partner,2.0,262.96,0.314,CUST-0109,360.78
ORD-000426,2022-12-27 03:00:00,West,Widget-A,Online,34.0,643.79,0.208,CUST-0826,17335.98
ORD-000427,2022-12-02 01:00:00,Central,Service-Pro,Partner,45.0,376.14,0.191,CUST-0404,13693.38
ORD-000428,2022-01-11 11:00:00,South,Widget-B,Retail,6.0,42.83,0.036,CUST-0727,
ORD-000429,2022-10-26 02:00:00,East,Service-Lite,Retail,37.0,336.43,0.368,CUST-0961,7867.08
ORD-000430,2022-02-05 03:00:00,East,Gadget-X,Retail,3.0,372.68,0.113,CUST-0574,991.7
ORD-000431,2022-11-04 21:00:00,East,Service-Pro,Retail,20.0,241.95,0.153,CUST-0107,4098.63
ORD-000432,2022-12-11 03:00:00,South,Widget-A,Direct,41.0,293.44,0.132,CUST-0657,10442.94
ORD-000433,2022-02-24 14:00:00,South,Service-Lite,Retail,49.0,707.87,0.131,CUST-0801,30141.81
ORD-000434,2022-06-30 18:00:00,West,Service-Pro,Retail,36.0,748.79,0.24,CUST-0275,20486.89
ORD-000435,2022-02-21 13:00:00,North,Widget-A,Direct,36.0,959.3,0.251,CUST-0418,25866.57
ORD-000436,2022-08-25 08:00:00,South,Gadget-X,Partner,13.0,126.9,0.239,CUST-0628,1255.42
ORD-000437,2023-01-22 11:00:00,South,Widget-A,Online,41.0,318.6,0.027,CUST-0744,12709.91
ORD-000438,2022-02-03 16:00:00,North,Widget-A,Partner,33.0,86.26,0.388,CUST-0181,1742.11
ORD-000439,2022-06-15 15:00:00,North,Service-Lite,Partner,47.0,617.16,0.286,CUST-0055,20710.66
ORD-000440,2023-02-10 11:00:00,East,Gadget-Y,Partner,30.0,26.21,0.353,CUST-0637,508.74
ORD-000441,2022-05-06 09:00:00,North,Bundle-1,Online,2.0,213.29,0.064,CUST-0011,399.28
ORD-000442,2022-02-25 02:00:00,South,Gadget-X,Retail,26.0,591.1,0.373,CUST-0452,9636.11
ORD-000443,2022-07-23 13:00:00,East,Service-Lite,Partner,38.0,365.14,0.289,CUST-0301,9865.35
ORD-000444,2022-07-31 19:00:00,Central,Service-Pro,Partner,39.0,548.92,0.2,CUST-0439,17126.3
ORD-000445,2022-10-04 04:00:00,North,Service-Lite,Partner,19.0,643.83,0.009,CUST-0870,12122.68
ORD-000446,2022-05-11 17:00:00,East,Bundle-1,Direct,9.0,840.54,0.101,CUST-0936,6800.81
ORD-000447,2023-02-03 04:00:00,North,Service-Lite,Partner,43.0,398.94,0.335,CUST-0680,11407.69
ORD-000448,2022-08-06 02:00:00,East,Service-Lite,Retail,41.0,286.1,0.152,CUST-0372,9947.12
ORD-000449,2022-04-30 08:00:00,East,Service-Lite,Partner,44.0,543.41,0.271,CUST-0612,17430.42
ORD-000450,2023-02-05 02:00:00,West,Gadget-Y,Retail,33.0,78.97,0.292,CUST-0139,1845.06
ORD-000451,2023-01-21 08:00:00,East,Service-Lite,Retail,41.0,51.49,0.31,CUST-0997,1456.65
ORD-000452,2022-07-27 23:00:00,Central,Bundle-1,Partner,20.0,457.7,0.153,CUST-0874,7753.44
ORD-000453,2022-01-11 08:00:00,North,Service-Lite,Retail,39.0,225.89,0.364,CUST-0347,5602.98
ORD-000454,2022-09-06 17:00:00,North,Service-Pro,Partner,24.0,17.13,0.117,CUST-0025,363.02
ORD-000455,2022-08-20 07:00:00,North,Widget-A,Partner,39.0,682.57,0.334,CUST-0850,17729.07
ORD-000456,2022-03-03 18:00:00,South,Gadget-Y,Direct,8.0,817.98,0.17,CUST-0031,5431.39
ORD-000457,2022-09-22 03:00:00,North,Widget-A,Online,15.0,156.39,0.094,CUST-0110,2125.34
ORD-000458,2022-12-17 07:00:00,North,Widget-A,Retail,11.0,568.25,0.137,CUST-0006,5394.4
ORD-000459,2022-02-14 02:00:00,South,Gadget-X,Direct,20.0,984.14,0.32,CUST-0171,13384.3
ORD-000460,2022-10-29 09:00:00,Central,Gadget-Y,Retail,40.0,276.06,0.246,CUST-0918,8325.97
ORD-000461,2022-02-28 11:00:00,Central,Service-Pro,Partner,6.0,733.5,0.055,CUST-0478,4158.94
ORD-000462,2022-11-09 00:00:00,North,Bundle-2,Partner,36.0,170.47,0.05,CUST-0167,5830.07
ORD-000463,2022-06-24 15:00:00,Central,Bundle-1,Direct,41.0,932.76,0.275,CUST-0959,27726.29
ORD-000464,2022-01-03 17:00:00,South,Gadget-Y,Online,33.0,10.42,0.096,CUST-0416,310.85
ORD-000465,2023-02-07 14:00:00,East,Gadget-X,Retail,32.0,301.77,0.083,CUST-0703,8855.14
ORD-000466,2022-03-11 03:00:00,South,Service-Lite,Retail,7.0,976.66,0.3,CUST-0545,4785.63
ORD-000467,2022-09-06 08:00:00,East,Gadget-X,Partner,31.0,673.97,0.129,CUST-0113,18197.86
ORD-000468,2022-03-17 14:00:00,West,Bundle-2,Direct,12.0,219.72,0.027,CUST-0710,2565.45
ORD-000469,2023-01-24 18:00:00,West,Bundle-1,Online,13.0,793.44,0.17,CUST-0954,8561.22
ORD-000470,2022-11-04 15:00:00,East,Service-Lite,Online,43.0,899.09,0.228,CUST-0976,29846.19
ORD-000471,2022-12-02 03:00:00,West,Widget-B,Direct,31.0,492.39,0.241,CUST-0765,11585.44
ORD-000472,2022-06-30 00:00:00,West,Service-Pro,Partner,49.0,164.45,0.023,CUST-0671,7872.71
ORD-000473,2022-07-14 17:00:00,North,Bundle-1,Partner,23.0,266.0,0.181,CUST-0736,5010.64
ORD-000474,2022-09-22 07:00:00,South,Widget-A,Online,18.0,943.67,0.144,CUST-0969,14540.07
ORD-000475,2022-11-23 23:00:00,North,Widget-B,Partner,49.0,169.48,0.18,CUST-0551,6809.71
ORD-000476,2022-12-19 21:00:00,West,Service-Pro,Retail,31.0,318.78,0.017,CUST-0906,9714.18
ORD-000477,2022-01-08 10:00:00,East,Gadget-X,Partner,43.0,154.07,0.118,CUST-0394,5843.26
ORD-000478,2022-10-04 11:00:00,West,Service-Lite,Online,3.0,114.54,0.257,CUST-0317,255.31
ORD-000479,2022-02-15 11:00:00,East,Gadget-Y,Retail,26.0,526.79,0.05,CUST-0110,13011.71
ORD-000480,2022-04-30 23:00:00,South,Bundle-2,Partner,41.0,402.73,0.384,CUST-0462,10171.35
ORD-000481,2022-12-12 14:00:00,North,Gadget-X,Partner,40.0,55.7,0.398,CUST-0620,1341.26
ORD-000482,2022-04-15 09:00:00,Central,Gadget-X,Direct,36.0,153.73,0.144,CUST-0408,4737.34
ORD-000483,2022-11-29 00:00:00,South,Widget-A,Direct,9.0,47.27,0.272,CUST-0128,
ORD-000484,2022-07-12 22:00:00,North,Widget-B,Online,27.0,34.33,0.254,CUST-0441,691.47
ORD-000485,2022-04-07 22:00:00,South,Widget-B,Online,5.0,186.68,0.067,CUST-0590,870.86
ORD-000486,2022-05-20 06:00:00,Central,Bundle-1,Retail,40.0,746.2,0.155,CUST-0118,25221.56
ORD-000487,2022-08-10 03:00:00,South,Gadget-X,Direct,31.0,24.61,0.392,CUST-0540,463.85
ORD-000488,2022-11-15 19:00:00,Central,Widget-B,Retail,10.0,311.42,0.051,CUST-0382,2955.38
ORD-000489,2022-09-10 12:00:00,East,Gadget-X,Direct,36.0,569.13,0.23,CUST-0596,15776.28
ORD-000490,2023-01-24 20:00:00,Central,Service-Pro,Online,36.0,746.26,0.24,CUST-0007,20417.67
